Year,Quarter,Ticker,CIKs,CompanyName,InterestRateChange,SPXCloseChange,DJCloseChange,CPI,RealGDP,InflationRate,DilutedEPS,FreeCashFlow,NetIncome,OperatingCashFlow,TotalRevenue,Polarity,Subjectivity,ClosePriceNextQuarter,YearNext,QuarterNext,LogClosePriceNextQuarter,LogPredictedPrice
2016,Q1,CVX,93410,Chevron Corporation,0.2499999999999999,0.007730168,0.0149245080209331,26.73,4641.85,1.26,-0.39,-4425000000.0,-725000000,1141000000.0,23070000000.0,0.059168792,0.370343986,104.83000183105467,2016,Q2,4.652340007931377,4.552377739792084
2016,Q2,CVX,93410,Chevron Corporation,-0.189189189,0.0125821360684683,0.007713254,26.86,4768.31,1.26,-0.78,-1938000000.0,-1470000000,2531000000.0,27844000000.0,0.056525788,0.3612273898297314,102.91999816894533,2016,Q3,4.633951969622495,4.534877476143605
2016,Q3,CVX,93410,Chevron Corporation,-0.292682927,0.0310611284148458,0.019988445,26.97,4819.18,1.26,0.68,1246000000.0,1283000000,5311000000.0,29159000000.0,0.051865642,0.3599603647006517,117.6999969482422,2016,Q4,4.768138988337957,4.642163820622898
2016,Q4,CVX,93410,Chevron Corporation,0.8965517241379313,0.032542073,0.079442762,26.91,4912.33,1.26,0.22,-146000000.0,415000000,3863000000.0,30142000000.0,0.0529411,0.3598816882601584,107.37000274658205,2017,Q1,4.676280839026579,4.673964687137473
2017,Q1,CVX,93410,Chevron Corporation,0.4909090909090907,0.055336939,0.0455719389149202,27.18,4698.37,2.13,1.41,462000000.0,2682000000,3777000000.0,31524000000.0,0.0529411,0.3598816882601584,104.33000183105467,2017,Q2,4.647558970030484,4.712634292239368
2017,Q2,CVX,93410,Chevron Corporation,0.2926829268292684,0.025686497,0.0332189271565612,27.29,4893.23,2.13,0.77,1747000000.0,1450000000,4971000000.0,32877000000.0,0.056828378,0.3622775467843556,117.5,2017,Q3,4.7664383335842135,4.787921381925667
2017,Q3,CVX,93410,Chevron Corporation,0.0,0.0395929702361549,0.049436922,27.43,4950.88,2.13,1.03,2273000000.0,1952000000,5497000000.0,33892000000.0,0.058463901,0.3686178531098155,125.19000244140624,2017,Q4,4.829832602773179,4.785145976023763
2017,Q4,CVX,93410,Chevron Corporation,0.2547169811320754,0.061225867,0.1032859051224521,27.42,5069.62,2.13,1.64,2589000000.0,3111000000,6230000000.0,36381000000.0,0.063664823,0.3660658134796909,114.04000091552734,2018,Q1,4.736549272072596,4.832848774811434
2018,Q1,CVX,93410,Chevron Corporation,0.2556390977443608,-0.012245615,-0.02492433,27.5,4890.82,2.44,1.9,2046000000.0,3638000000,5043000000.0,35968000000.0,0.063664823,0.3660658134796909,126.43000030517578,2018,Q2,4.839688797737598,4.926073386564798
2018,Q2,CVX,93410,Chevron Corporation,0.1437125748502994,0.0293463896367484,0.006982501,27.73,5039.98,2.44,1.78,3629000000.0,3409000000,6855000000.0,40491000000.0,0.061590302,0.3520748667411204,122.27999877929688,2018,Q3,4.806313487039782,4.9063509575507105
2018,Q3,CVX,93410,Chevron Corporation,0.1413612565445027,0.071958563,0.090101894,28.08,5092.53,2.44,2.11,5991000000.0,4047000000,9569000000.0,42105000000.0,0.060725266,0.3579073222689009,108.79000091552734,2018,Q4,4.689419426848538,4.753751832947998
2018,Q4,CVX,93410,Chevron Corporation,0.1009174311926604,-0.142837116,-0.124712912,26.61,5170.56,2.44,1.95,5160000000.0,3730000000,9151000000.0,40338000000.0,0.057275114,0.3543040286693095,123.18000030517578,2019,Q1,4.813646702736375,4.892852467994698
2003,Q1,DIS,1744489,Walt Disney Company,0.1896551724137931,-0.066939485,-0.071494461,19.9,3582.77,2.27,0.15,1088000000.0,314000000,1343000000.0,6500000000.0,0.089963653,0.3877805540811637,19.483375549316406,2003,Q2,2.9695615660217727,2.9245902525667082
2003,Q2,DIS,1744489,Walt Disney Company,0.1240310077519379,0.1351458391575808,0.1134567390264516,19.9,3680.93,2.27,0.24,382000000.0,502000000,646000000.0,6377000000.0,0.089963653,0.3877805540811637,19.89770508,2003,Q3,2.9906044024672176,2.9683485801484344
2003,Q3,DIS,1744489,Walt Disney Company,0.054054054,0.013895675543611,0.025894403,19.9,3753.43,2.27,0.285,989000000.0,382000000,1326000000.0,7088000000.0,0.089963653,0.3877805540811637,23.015045166015625,2003,Q4,3.136148139727224,3.0879058100541252
2003,Q4,DIS,1744489,Walt Disney Company,-0.153153153,0.092023335,0.1039918894943605,19.9,3860.18,2.27,0.33,-210000000.0,688000000,-2000000.0,8549000000.0,0.089963653,0.3877805540811637,24.65263557434082,2004,Q1,3.2048838146247336,3.1380304284834937
2004,Q1,DIS,1744489,Walt Disney Company,0.1170212765957448,0.0128516440031656,-0.009204203,19.9,3741.64,2.68,0.26,2246000000.0,537000000,2506000000.0,7189000000.0,0.089963653,0.3877805540811637,25.145885467529297,2004,Q2,3.224694283461233,3.1455487665882065
2004,Q2,DIS,1744489,Walt Disney Company,0.3398058252427183,0.007657861,0.005991326,19.9,3837.59,2.68,0.29,473000000.0,604000000,899000000.0,7471000000.0,0.089963653,0.3877805540811637,22.245574951171875,2004,Q3,3.102143110234261,3.1586044057052645
2004,Q3,DIS,1744489,Walt Disney Company,0.3857142857142858,-0.012719897,-0.024568035,19.9,3879.62,2.68,0.31,434000000.0,516000000,967000000.0,7543000000.0,0.089963653,0.3877805540811637,27.424699783325195,2004,Q4,3.3114440592764067,3.2114544866528614
2004,Q4,DIS,1744489,Walt Disney Company,0.0591397849462364,0.071073796,0.057920168,19.9,3990.91,2.68,0.33,-191000000.0,686000000,156000000.0,8666000000.0,0.089963653,0.3877805540811637,28.342145919799805,2005,Q1,3.3443499519251603,3.276284097199963
2005,Q1,DIS,1744489,Walt Disney Company,0.5025380710659898,-0.025851541,-0.025897222,19.9,3867.08,3.39,0.31,546000000.0,657000000,972000000.0,7829000000.0,0.089963653,0.3877805540811637,24.840070724487305,2005,Q2,3.212458104262807,3.1266317237397008
2005,Q2,DIS,1744489,Walt Disney Company,0.1837455830388692,0.0156958701360705,-0.012430437,19.9,3972.82,3.39,0.39,1386000000.0,811000000,1800000000.0,7715000000.0,0.089963653,0.3877805540811637,23.804244995117188,2005,Q3,3.16986392591235,3.2823566136229663
2005,Q3,DIS,1744489,Walt Disney Company,0.1696428571428572,0.0287749907906633,0.0257447997950199,19.9,4040.69,3.39,0.38,682000000.0,261000000,1318000000.0,7734000000.0,0.089963653,0.3877805540811637,23.646404266357425,2005,Q4,3.1632110639012816,3.2633794914679966
2005,Q4,DIS,1744489,Walt Disney Company,0.0407124681933841,0.0158527355734409,0.0140793096596553,19.9,4107.38,3.39,0.37,376000000.0,734000000,579000000.0,8854000000.0,0.089963653,0.3877805540811637,27.513484954833984,2006,Q1,3.314676246478335,3.3176223711535697
2006,Q1,DIS,1744489,Walt Disney Company,0.2224938875305624,0.037315047,0.036558899,19.9,4003.48,3.23,0.37,1343000000.0,733000000,1602000000.0,8027000000.0,0.089963653,0.3877805540811637,29.594999313354492,2006,Q2,3.3876054049412856,3.2879131167160107
2006,Q2,DIS,1744489,Walt Disney Company,0.01,-0.019052106,0.003681593,19.9,4116.72,3.23,0.53,1163000000.0,1125000000,1468000000.0,8474000000.0,0.089963653,0.3877805540811637,30.49271583557129,2006,Q3,3.4174878300268827,3.366320458653424
2006,Q3,DIS,1744489,Walt Disney Company,0.0574257425742574,0.051684774,0.047429557,19.9,4111.95,3.23,0.66,1880000000.0,782000000,2409000000.0,8784000000.0,0.089963653,0.3877805540811637,33.80735397338867,2006,Q4,3.520678352000542,3.4335551156021773
2006,Q4,DIS,1744489,Walt Disney Company,-0.031835206,0.061721002,0.067135483,19.9,4201.0,3.23,0.79,271000000.0,1701000000,516000000.0,9581000000.0,0.089963653,0.3877805540811637,33.96519470214844,2007,Q1,3.525336315061648,3.4872291306475045
2007,Q1,DIS,1744489,Walt Disney Company,0.0251450676982591,0.001804978,-0.008729735,19.9,4063.75,2.85,0.44,1943000000.0,931000000,2244000000.0,7954000000.0,0.089963653,0.3877805540811637,34.13999938964844,2007,Q2,3.5304696994883926,3.4302917310221286
2007,Q2,DIS,1744489,Walt Disney Company,0.001886792,0.058056388,0.085335934,19.9,4184.41,2.85,0.57,654000000.0,1178000000,1094000000.0,9045000000.0,0.089963653,0.3877805540811637,34.38999938964844,2007,Q3,3.5377658066962376,3.4776906058693626
2007,Q3,DIS,1744489,Walt Disney Company,-0.13747646,0.0155652376359464,0.036320665,19.9,4208.61,2.85,0.6,987000000.0,877000000,1567000000.0,8930000000.0,0.089963653,0.3877805540811637,32.279998779296875,2007,Q4,3.4744478055856653,3.5065312714755006
2007,Q4,DIS,1744489,Walt Disney Company,-0.37804878,-0.050858413,-0.058401212,19.9,4305.67,2.85,0.63,413000000.0,1250000000,662000000.0,10452000000.0,0.089963653,0.3877805540811637,31.37999916,2008,Q1,3.446170720536244,3.5460626063925007
2008,Q1,DIS,1744489,Walt Disney Company,-0.179738562,-0.099199106,-0.075532876,19.9,4182.54,3.84,0.58,2256000000.0,1133000000,2603000000.0,8710000000.0,0.089963653,0.3877805540811637,31.200000762939453,2008,Q2,3.440418119268624,3.27957482231753
2008,Q2,DIS,1744489,Walt Disney Company,0.037815126,-0.06581617,-0.103075146,19.9,4226.59,3.84,0.66,583000000.0,1284000000,936000000.0,9236000000.0,0.089963653,0.3877805540811637,30.690000534057617,2008,Q3,3.4239368860333266,3.4066940118037867
2008,Q3,DIS,1744489,Walt Disney Company,-0.037914692,-0.092263271,-0.046704257,19.9,4192.4,3.84,0.555,608000000.0,760000000,1245000000.0,9445000000.0,0.089963653,0.3877805540811637,22.690000534057617,2008,Q4,3.121924322328886,3.2218359626484334
2008,Q4,DIS,1744489,Walt Disney Company,-0.87826087,-0.222047095,-0.189702402,19.9,4179.96,3.84,0.45,-29000000.0,845000000,262000000.0,9599000000.0,0.089963653,0.3877805540811637,18.15999984741211,2009,Q1,2.8992213647707303,2.9705680248288893
2009,Q1,DIS,1744489,Walt Disney Company,0.1428571428571427,-0.116667589,-0.133023943,19.9,3976.81,-0.36,0.33,1347000000.0,613000000,1805000000.0,8087000000.0,0.089963653,0.3877805540811637,23.329999923706055,2009,Q2,3.149740082763131,3.249512756832758
2009,Q2,DIS,1744489,Walt Disney Company,0.375,0.1334516940375795,0.088306535,19.9,4060.38,-0.36,0.51,1136000000.0,954000000,1514000000.0,8596000000.0,0.089963653,0.3877805540811637,27.459999084472656,2009,Q3,3.3127303669994257,3.4130043671715984
2009,Q3,DIS,1744489,Walt Disney Company,-0.65,0.1448561186141465,0.142075667,19.9,4102.85,-0.36,0.475,1112000000.0,895000000,1738000000.0,9867000000.0,0.089963653,0.3877805540811637,32.25,2009,Q4,3.4735180432417816,3.3737689185673116
2009,Q4,DIS,1744489,Walt Disney Company,-0.545454545,0.082779045,0.096618251,25.09,4209.06,-0.36,0.44,608000000.0,844000000,915000000.0,9739000000.0,0.089963653,0.3877805540811637,34.90999984741211,2010,Q1,3.5527733167460513,3.655566997463464
2010,Q1,DIS,1744489,Walt Disney Company,0.7999999999999998,0.0487220877051386,0.041098767,24.97,4055.06,1.64,0.48,1074000000.0,953000000,1574000000.0,8580000000.0,0.089963653,0.3877805540811637,31.5,2010,Q2,3.449987545831587,3.5871732587577014
2010,Q2,DIS,1744489,Walt Disney Company,-0.470588235,-0.125108225,-0.10552234,25.14,4188.71,1.64,0.67,1377000000.0,1331000000,1883000000.0,10002000000.0,0.089963653,0.3877805540811637,33.099998474121094,2010,Q3,3.4995332362839555,3.603485459096748
2010,Q3,DIS,1744489,Walt Disney Company,-0.117647059,0.1107974731596213,0.1084527866854762,25.33,4229.41,1.64,0.675,1409000000.0,835000000,2206000000.0,9742000000.0,0.089963653,0.3877805540811637,37.50999832,2010,Q4,3.6246075193057385,3.7426799580030297
2010,Q4,DIS,1744489,Walt Disney Company,-0.35,0.097187326,0.069053749,25.48,4316.57,1.64,0.68,-94000000.0,1302000000,1119000000.0,10716000000.0,0.089963653,0.3877805540811637,43.09000015258789,2011,Q1,3.7632909551688907,3.8739345558022276
2011,Q1,DIS,1744489,Walt Disney Company,-0.230769231,0.0542206036703665,0.064108776,25.46,4155.64,3.16,0.49,1317000000.0,942000000,1949000000.0,9077000000.0,0.089963653,0.3877805540811637,39.040000915527344,2011,Q2,3.6645867849958993,3.491932998243968
2011,Q2,DIS,1744489,Walt Disney Company,-0.363636364,-0.008833617,0.003039578,25.33,4251.8,3.16,0.77,1106000000.0,1476000000,1822000000.0,10675000000.0,0.089963653,0.3877805540811637,30.15999984741211,2011,Q3,3.406516538080475,3.603113603559516
2011,Q3,DIS,1744489,Walt Disney Company,-0.25,-0.15544873,-0.132672694,25.72,4273.16,3.16,0.785,1106000000.0,1087000000,2104000000.0,10425000000.0,0.089963653,0.3877805540811637,37.5,2011,Q4,3.624340932976365,3.5239982822858256
2011,Q4,DIS,1744489,Walt Disney Company,-0.333333333,0.1115235721482737,0.1195028487966148,26.0,4371.81,3.16,0.8,1100000000.0,1464000000,1734000000.0,10779000000.0,0.089963653,0.3877805540811637,43.779998779296875,2012,Q1,3.77917706421205,3.7342208055013004
2012,Q1,DIS,1744489,Walt Disney Company,1.2499999999999998,0.1199666030534352,0.081397595,26.18,4279.82,2.07,0.63,335000000.0,1143000000,1812000000.0,9629000000.0,0.089963653,0.3877805540811637,48.5,2012,Q2,3.8815637979434374,3.781681318521013
2012,Q2,DIS,1744489,Walt Disney Company,0.0,-0.03287965,-0.02512481,26.22,4345.71,2.07,1.01,2145000000.0,1831000000,2885000000.0,11088000000.0,0.089963653,0.3877805540811637,52.279998779296875,2012,Q3,3.956613865406688,4.052154109964596
2012,Q3,DIS,1744489,Walt Disney Company,0.0,0.057636401,0.043248145,26.6,4376.68,2.07,0.68,602000000.0,1244000000,1535000000.0,10782000000.0,0.089963653,0.3877805540811637,49.790000915527344,2012,Q4,3.907814179041867,4.020887028276576
2012,Q4,DIS,1744489,Walt Disney Company,-0.4,-0.012668831,-0.030408188,26.32,4440.56,2.07,0.77,599000000.0,1382000000,1144000000.0,11341000000.0,0.089963653,0.3877805540811637,56.79999923706055,2013,Q1,4.039536312295073,4.064141345922526
2013,Q1,DIS,1744489,Walt Disney Company,0.0,0.1002671453312672,0.1125140604419673,26.44,4320.26,1.46,0.83,1586000000.0,1513000000,2160000000.0,10554000000.0,0.089963653,0.3877805540811637,63.150001525878906,2013,Q2,4.145512872959269,3.9458256951744426
2013,Q2,DIS,1744489,Walt Disney Company,-0.5625,0.0282363635199753,0.02310804,25.73,4419.14,1.46,1.01,2723000000.0,1847000000,3413000000.0,11578000000.0,0.089963653,0.3877805540811637,64.48999786376953,2013,Q3,4.166510139897298,4.155045407776849
2013,Q3,DIS,1744489,Walt Disney Company,-0.4,0.0412332193986228,0.0103312462938132,25.85,4486.44,1.46,0.77,1748000000.0,1394000000,2735000000.0,11568000000.0,0.089963653,0.3877805540811637,76.40000153,2013,Q4,4.335982716198653,4.235719748929787
2013,Q4,DIS,1744489,Walt Disney Company,-0.125,0.090477876,0.091165571,25.83,4586.32,1.46,1.03,554000000.0,1840000000,1212000000.0,12309000000.0,0.089963653,0.3877805540811637,80.06999969482422,2014,Q1,4.38290124827318,4.25672382250918
2014,Q1,DIS,1744489,Walt Disney Company,-0.142857143,0.0129736631392153,-0.007178768,26.24,4403.18,1.62,1.08,1826000000.0,1917000000,2527000000.0,11649000000.0,0.089963653,0.3877805540811637,85.73999786376953,2014,Q2,4.451319436254616,4.212532341629063
2014,Q2,DIS,1744489,Walt Disney Company,0.1249999999999999,0.039623022,0.0177824312071716,26.64,4532.34,1.62,1.28,2047000000.0,2245000000,2936000000.0,12466000000.0,0.089963653,0.3877805540811637,89.02999877929688,2014,Q3,4.488973377874436,4.421901847105011
2014,Q3,DIS,1744489,Walt Disney Company,-0.3,-0.000521963,0.00512088,26.48,4616.61,1.62,0.86,2042000000.0,1499000000,3105000000.0,12389000000.0,0.089963653,0.3877805540811637,94.19000244140624,2014,Q4,4.545314044754741,4.397028111838131
2014,Q4,DIS,1744489,Walt Disney Company,-0.333333333,0.057929461,0.060599677,27.19,4709.58,1.62,1.27,857000000.0,2182000000,1855000000.0,13391000000.0,0.089963653,0.3877805540811637,104.88999938964844,2015,Q1,4.652912176154544,4.491399175111935
2015,Q1,DIS,1744489,Walt Disney Company,0.0,0.004366409,-0.002634226,26.63,4562.38,0.12,1.23,2011000000.0,2108000000,2918000000.0,12461000000.0,0.089963653,0.3877805540811637,114.13999938964844,2015,Q2,4.737425759761168,4.53173664864457
2015,Q2,DIS,1744489,Walt Disney Company,-0.333333333,0.001660444,-0.00444509,26.61,4696.82,0.12,1.45,1652000000.0,2483000000,2808000000.0,13101000000.0,0.089963653,0.3877805540811637,102.1999969482422,2015,Q3,4.62693164790896,4.6652160286723365
2015,Q3,DIS,1744489,Walt Disney Company,-0.461538462,-0.075762244,-0.082960776,26.2,4741.07,0.12,0.95,2124000000.0,1609000000,3328000000.0,13512000000.0,0.089963653,0.3877805540811637,105.08000183105467,2015,Q4,4.654721982242679,4.55461754128586
2015,Q4,DIS,1744489,Walt Disney Company,0.5384615384615385,0.062438274,0.070859101,26.53,4799.35,0.12,1.73,1050000000.0,2880000000,2456000000.0,15244000000.0,0.089963653,0.3877805540811637,99.30999755859376,2016,Q1,4.598246246331577,4.698147456079414
2016,Q1,DIS,1744489,Walt Disney Company,0.2499999999999999,0.007730168,0.0149245080209331,26.73,4641.85,1.26,1.3,2379000000.0,2143000000,3529000000.0,12969000000.0,0.089963653,0.3877805540811637,97.81999969482422,2016,Q2,4.583129051991443,4.579730841120058
2016,Q2,DIS,1744489,Walt Disney Company,-0.189189189,0.0125821360684683,0.007713254,26.86,4768.31,1.26,1.59,2495000000.0,2597000000,3630000000.0,14277000000.0,0.089963653,0.3877805540811637,92.86000061035156,2016,Q3,4.53109298916459,4.734613953796047
2016,Q3,DIS,1744489,Walt Disney Company,-0.292682927,0.0310611284148458,0.019988445,26.97,4819.18,1.26,1.1,2745000000.0,1771000000,3827000000.0,13142000000.0,0.089963653,0.3877805540811637,104.22000122070312,2016,Q4,4.646504061193822,4.733473867393364
2016,Q4,DIS,1744489,Walt Disney Company,0.8965517241379313,0.032542073,0.079442762,26.91,4912.33,1.26,1.55,405000000.0,2479000000,1445000000.0,14784000000.0,0.089963653,0.3877805540811637,113.38999938964844,2017,Q1,4.730833198600985,4.672811242362392
2017,Q1,DIS,1744489,Walt Disney Company,0.4909090909090907,0.055336939,0.0455719389149202,27.18,4698.37,2.13,1.5,2345000000.0,2388000000,3228000000.0,13336000000.0,0.089963653,0.3877805540811637,106.25,2017,Q2,4.665794807804526,4.525578497228476
2017,Q2,DIS,1744489,Walt Disney Company,0.2926829268292684,0.025686497,0.0332189271565612,27.29,4893.23,2.13,1.51,3295000000.0,2366000000,4100000000.0,14238000000.0,0.089963653,0.3877805540811637,98.56999969482422,2017,Q3,4.590766952581316,4.746748244004077
2017,Q3,DIS,1744489,Walt Disney Company,0.0,0.0395929702361549,0.049436922,27.43,4950.88,2.13,1.13,2617000000.0,1747000000,3512000000.0,12779000000.0,0.089963653,0.3877805540811637,107.51000213623048,2017,Q4,4.6775838863671995,4.735023252145579
2017,Q4,DIS,1744489,Walt Disney Company,0.2547169811320754,0.061225867,0.1032859051224521,27.42,5069.62,2.13,2.91,1256000000.0,4423000000,2237000000.0,15351000000.0,0.089963653,0.3877805540811637,100.44000244140624,2018,Q1,4.609560558596495,4.709536757112186
2018,Q1,DIS,1744489,Walt Disney Company,0.2556390977443608,-0.012245615,-0.02492433,27.5,4890.82,2.44,1.95,3463000000.0,2937000000,4526000000.0,14548000000.0,0.089963653,0.3877805540811637,104.80999755859376,2018,Q2,4.652149163888447,4.751841966976397
2018,Q2,DIS,1744489,Walt Disney Company,0.1437125748502994,0.0293463896367484,0.006982501,27.73,5039.98,2.44,1.95,2459000000.0,2916000000,3679000000.0,15229000000.0,0.089963653,0.3877805540811637,116.94000244140624,2018,Q3,4.76166100362495,4.861621722857577
2018,Q3,DIS,1744489,Walt Disney Company,0.1413612565445027,0.071958563,0.090101894,28.08,5092.53,2.44,1.55,2652000000.0,2322000000,3853000000.0,14307000000.0,0.089963653,0.3877805540811637,109.6500015258789,2018,Q4,4.697293488779802,4.769711312560241
2018,Q4,DIS,1744489,Walt Disney Company,0.1009174311926604,-0.142837116,-0.124712912,26.61,5170.56,2.44,1.86,904000000.0,2788000000,2099000000.0,15303000000.0,0.089963653,0.3877805540811637,111.02999877929688,2019,Q1,4.70980042407182,4.678176807424013
2003,Q1,HD,354950,"Home Depot, Inc.",0.1896551724137931,-0.066939485,-0.071494461,19.9,3582.77,2.27,0.39,-685000000.0,686000000,110000000.0,13213000000.0,0.078376358,0.3649212690186559,33.119998931884766,2003,Q2,3.5001372972672025,3.4003962793228926
2003,Q2,HD,354950,"Home Depot, Inc.",0.1240310077519379,0.1351458391575808,0.1134567390264516,19.9,3680.93,2.27,0.39,2015000000.0,907000000,2771000000.0,15104000000.0,0.078376358,0.3649212690186559,31.850000381469727,2003,Q3,3.4610373939952437,3.4220680853135863
2003,Q3,HD,354950,"Home Depot, Inc.",0.054054054,0.013895675543611,0.025894403,19.9,3753.43,2.27,0.56,935000000.0,1299000000,1850000000.0,17989000000.0,0.051636905,0.3634120316411975,35.49000168,2003,Q4,3.569251013995682,3.552933288025948
2003,Q4,HD,354950,"Home Depot, Inc.",-0.153153153,0.092023335,0.1039918894943605,19.9,3860.18,2.27,0.5,683000000.0,1147000000,1520000000.0,16598000000.0,0.053726763,0.3244237897179074,37.36000061035156,2004,Q1,3.620600629697675,3.5209441810237063
2004,Q1,HD,354950,"Home Depot, Inc.",0.1170212765957448,0.0128516440031656,-0.009204203,19.9,3741.64,2.68,0.495,-1194000000.0,951000000,404000000.0,15125000000.0,0.053726763,0.3244237897179074,35.20000076293945,2004,Q2,3.5610461042784674,3.5271518530565658
